,title,url,Unnamed: 2
77,WHO calls coronavirus a pandemic,https://www.youtube.com/watch?v=__TKWHWjgDU,
78,Thousands protest across California over coronavirus restrictions,https://www.youtube.com/watch?v=29_iTehYKzk,
79,Auto racing returns to California since start of coronavirus shutdowns,https://www.youtube.com/watch?v=2q-NpxcpreI,
80,"In Iran, worries and resilience in the face of the coronavirus",https://www.youtube.com/watch?v=qNvwOZNKQQg,
81,"(11 p.m.) Despite COVID fears, street vendors keep cooking | One Day During COVID",https://www.youtube.com/watch?v=CNbbdThAAzY,
82,"Coronavirus drug and treatment update from Trump, FDA Commissioner",https://www.youtube.com/watch?v=pdMHVxJHAyA,
83,Trump on potential coronavirus treatments,https://www.youtube.com/watch?v=WYKH8jrSH18,
84,Governor Newsom is asked about undocumented immigrants in California during the coronavirus,https://www.youtube.com/watch?v=e1kLYMJWUoQ,
85,"Coronavirus numbers are improving, but California isn't re-opening",https://www.youtube.com/watch?v=J3-lb9GBJu0,
86,"Coronavirus developments from the White House task force: Monday, March 30",https://www.youtube.com/watch?v=3ZMCa_BfxtU,
87,Homeless families seek shelter from coronavirus by occupying state-owned houses in El Sereno,https://www.youtube.com/watch?v=RRVQIJRM6eY,
88,Africans in China targeted over coronavirus,https://www.youtube.com/watch?v=HTpm5T-4-hI,
89,Newsom sets new rules for reopening California amid coronavirus,https://www.youtube.com/watch?v=R9L5w16_WDc,
91,Los Angeles County beaches reopen in a coronavirus milestone,https://www.youtube.com/watch?v=Rx_G0RPfndw,
92,Trump suspends travel from Europe to battle coronavirus,https://www.youtube.com/watch?v=KYVy_0yUSXM,
93,White House task force models potential death toll of coronavirus,https://www.youtube.com/watch?v=a74Z0Fbq2yQ,
95,Trump and first lady test positive for the coronavirus,https://www.youtube.com/watch?v=MzMAkqQqME8,
101,(6 p.m.) The Metro Blue Line is a lifeline for its riders | One Day During COVID,https://www.youtube.com/watch?v=j-WjDrYRuzY,
102,How we're tracking coronavirus in California,https://www.youtube.com/watch?v=IqnsbfgCLqA,
103,What South Korea did right to combat coronavirus,https://www.youtube.com/watch?v=WGjP_cljLtU,
108,'Nasty numbers:' African Americans are disproportionately affected by coronavirus,https://www.youtube.com/watch?v=LpSwZsIMe34,
109,"Dr. Fauci appears before U.S. Senate, discusses coronavirus vaccine, risks of rapid reopening",https://www.youtube.com/watch?v=vTvLnRuWnv0,
111,Will coronavirus dim the Friday Night Lights of Texas high school football?,https://www.youtube.com/watch?v=nZFGPrEx8l0,
115,President Trump's bout with COVID and what happens next in the election,https://www.youtube.com/watch?v=bBsWXk5sDQo,
116,Italian teacher describes life on lockdown during coronavirus outbreak,https://www.youtube.com/watch?v=FF8le1kpcyM,
117,The Coronavirus Self-Quarantine Shopping List,https://www.youtube.com/watch?v=3QRFlCk6RI4,
118,Biden 'not surprised' Trump caught the coronavirus,https://www.youtube.com/watch?v=5KMGKD2Y9Pk,
119,Riverside nursing home evacuates patients due to coronavirus,https://www.youtube.com/watch?v=JQJFA4QZ7EM,
120,L.A. coronavirus update: Mayor Garcetti announces changes to L.A.'s parking and police force,https://www.youtube.com/watch?v=5aOuzTjtv2A,
121,Brazil's President  Bolsonaro Tests Positive for Coronavirus,https://www.youtube.com/watch?v=wpMRriFNJno,
122,Homeless families take over state-owned houses amid coronavirus,https://www.youtube.com/watch?v=Xua7MW-IuFM,
124,Tenants get help as L.A. freezes rent hikes for thousands of apartments over coronavirus,https://www.youtube.com/watch?v=EzGw95VF_NQ,
125,Retired fire captain stokes his passion for painting during COVID,https://www.youtube.com/watch?v=8DRkHKPftgQ,
127,How does the coronavirus lockdown affect the NBA?,https://www.youtube.com/watch?v=sipxJ4Bm6MY,
128,Car protest calls for an end to incarceration during coronavirus pandemic,https://www.youtube.com/watch?v=RaWUx_cbnQY,
129,California launches initiative to increase healthcare worker ranks amid coronavirus crisis,https://www.youtube.com/watch?v=2O2rOS79gMo,
130,Trump and top health experts urge people to donate plasma to fight COVID-19,https://www.youtube.com/watch?v=tfDWfQcdHDg,
131,Gov. Gavin Newsom on relief for undocumented workers during the coronavirus pandemic,https://www.youtube.com/watch?v=EzpKlSxwBUY,
133,Los Angeles suspends all farmers markets to slow coronavirus spread,https://www.youtube.com/watch?v=WTXlgXp7T3Q,
134,"Coronavirus forces sharp cuts to schools, healthcare in California, Newsom says",https://www.youtube.com/watch?v=-AIRtGiT-iE,
135,14 Las Vegas Strip hotels and casinos to close due to coronavirus,https://www.youtube.com/watch?v=X2MAc3Xuh8A,
136,Bagpiper serenades neighborhood nightly during coronavirus lockdown,https://www.youtube.com/watch?v=jXTkn40OqLY,
139,Newsom on wildfire prevention efforts during coronavirus crisis,https://www.youtube.com/watch?v=Babd82iHO84,
141,"Trump attempts to bypass Congress on coronavirus relief, though his power to do so is unclear",https://www.youtube.com/watch?v=d_Nhi4BCoTc&t=122s,
142,Britain’s Prince Charles tests positive for coronavirus,https://www.youtube.com/watch?v=R1NgQlNMgZk,
143,California Gov. Gavin Newsom announces $150 million to address coronavirus risk for homeless people,https://www.youtube.com/watch?v=oHEPzE5YpFo,
