,Date,Total,Fox News,Breitbart,MSNBC,NBC News,CBS News,CNN,NPR,New York Post,USA Today,Los Angeles Times,ABC News,Reuters,Yahoo News,The New York Times,HuffPost,POLITICO
60,2020-03-22,0.06298694173159224,0.062447786131996655,0.058823529411764705,0.035343035343035345,0.0718954248366013,0.006024096385542169,,,0.0,0.0625,0.03819444444444445,0.04929577464788732,0.2,0.0,0.11059190031152648,0.2222222222222222,0.020833333333333332
61,2020-03-23,0.05301956336830167,0.04618614415675298,0.014336917562724014,0.055357142857142855,0.06569343065693431,0.017316017316017316,,,0.0,0.014492753623188406,0.052742616033755275,0.039473684210526314,0.0,0.0,0.08153973509933775,0.0,0.010638297872340425
62,2020-03-24,0.04628943860168864,0.034053586862575626,0.026252983293556086,0.02210587550901687,0.11576626240352811,0.007142857142857143,,,0.0,0.0,0.038560411311053984,0.020718232044198894,,0.0,0.08874546187979024,0.0,0.03511705685618729
63,2020-03-25,0.044436709595080635,0.029221691486372575,0.0136986301369863,0.04126984126984127,0.07859078590785908,0.01639344262295082,,,0.0,0.013392857142857142,0.06790123456790123,0.03581267217630854,0.0,0.0,0.07177033492822966,0.018691588785046728,0.018726591760299626
64,2020-03-26,0.036803999310463714,0.03137170056252704,0.009708737864077669,0.022147849197755684,0.0744466800804829,0.02109704641350211,,,0.0,0.016025641025641024,0.1125,0.0749395648670427,,0.0,0.05667463298053943,0.02857142857142857,0.03571428571428571
65,2020-03-27,0.05025098793121863,0.1077023498694517,0.12,0.02372693214929929,0.13141025641025642,0.02054794520547945,,,0.02857142857142857,0.04669260700389105,0.075,0.03468208092485549,0.0,0.0,0.053549190535491904,0.0,0.047619047619047616
66,2020-03-28,0.06903914590747331,0.1079653806659821,0.011627906976744186,0.02337452982267598,0.07203389830508475,0.018691588785046728,,,0.0,0.0582010582010582,0.019230769230769232,0.055891238670694864,0.014492753623188406,0.0,0.05144291091593475,0.0,0.011428571428571429
67,2020-03-29,0.054880127258266104,0.07749627421758569,0.030303030303030304,0.02515463917525773,0.10043668122270742,0.00980392156862745,,,0.0,0.07142857142857142,0.02564102564102564,0.043689320388349516,0.04,0.0,0.05414803775459513,0.0,0.03636363636363636
68,2020-03-30,0.03828906519489479,0.0777922642329422,0.048458149779735685,0.012706969580284944,0.040268456375838924,0.0,0.014508928571428572,,0.0,0.06971153846153846,0.04,0.09398496240601503,0.25,,0.0627831715210356,0.0,0.0
69,2020-03-31,0.0336968180193064,0.06746463547334058,0.020833333333333332,0.020702070207020702,0.04567699836867863,0.016100178890876567,0.01904761904761905,,0.0,0.038461538461538464,0.020089285714285716,0.0572289156626506,0.0,0.0,0.061371841155234655,0.0,0.1
70,2020-04-01,0.044391640114489386,0.05245588936576061,0.02608695652173913,0.025633441782510105,0.0453920220082531,0.007228915662650603,0.09373202990224266,,0.05555555555555555,0.03529411764705882,0.02142857142857143,0.05818965517241379,0.0,,0.06786703601108034,0.0,0.041666666666666664
71,2020-04-02,0.037883203170532696,0.03929740994343554,0.009433962264150943,0.03492957746478873,0.037463976945244955,0.010189228529839884,0.04191694959519457,,0.0,0.03594771241830065,0.007142857142857143,0.03919933277731443,0.5,0.0,0.06944444444444445,0.0,0.03317535545023697
72,2020-04-03,0.042276538297569985,0.049281314168377825,0.024390243902439025,0.02190580503833516,0.04608454608454608,0.03307737743650325,0.04032258064516129,,0.0,0.030183727034120734,0.015810276679841896,0.05976095617529881,0.0,0.0,0.050793650793650794,0.0,0.0
73,2020-04-04,0.03617869127516778,0.03749448610498456,0.014084507042253521,0.016417189763399325,0.05157593123209169,0.03563129357087529,0.0403530895334174,,0.0,0.06299212598425197,0.0078125,0.05924170616113744,0.0,,0.08333333333333333,0.0,0.043478260869565216
74,2020-04-05,0.07274045432576123,0.14973821989528796,0.019157088122605363,0.03128371089536138,0.027972027972027972,0.02564102564102564,0.03671071953010279,,0.0,0.023809523809523808,0.008928571428571428,0.02854006586169045,0.0,0.0,0.08300395256916997,0.2,0.0
75,2020-04-06,0.04128105211885046,0.06055363321799308,0.02097902097902098,0.03127766302744173,0.07462686567164178,0.02097902097902098,0.03184713375796178,,0.0,0.04032258064516129,0.03896103896103896,0.04555808656036447,0.0,0.0,0.0486322188449848,0.0,0.0
76,2020-04-07,0.06734861494810722,0.14596700274977084,0.0,0.03143712574850299,0.10397553516819572,0.01854714064914992,0.009093205354887599,,,0.038348082595870206,0.0297029702970297,0.03532277710109622,,0.0,0.03535353535353535,0.0,0.0
77,2020-04-08,0.040228878379167395,0.06610407876230662,0.0,0.024475524475524476,0.04743465634075508,0.008333333333333333,0.015625,,0.0,0.03,0.02097902097902098,0.023423423423423424,0.06666666666666667,0.0,0.06857142857142857,0.0,0.0
78,2020-04-09,0.0399216490998974,0.05089192025183631,0.025362318840579712,0.02933188484519283,0.06745783885071831,0.03368421052631579,0.02421214450422752,,0.0,0.02617801047120419,0.008333333333333333,0.054514480408858604,0.0,0.0,0.0781758957654723,0.07407407407407407,0.0
79,2020-04-10,0.039345620211223856,0.05110981308411215,0.024,0.026813880126182965,0.03634361233480176,0.03081232492997199,0.024701873935264053,,0.0,0.0391566265060241,0.011881188118811881,0.050865800865800864,0.05405405405405406,0.0,0.08762886597938144,0.03333333333333333,0.023715415019762844
80,2020-04-11,0.02691337258200168,0.037437005039596835,0.03,0.020122973728339856,0.03559322033898305,0.011320754716981131,0.018032786885245903,,,0.023255813953488372,0.0,0.014647137150466045,0.0,0.0,0.09289617486338798,0.10526315789473684,0.0
81,2020-04-12,0.0435085276714236,0.04796747967479675,0.017543859649122806,0.054773082942097026,0.028629856850715747,0.026845637583892617,0.01873536299765808,,0.0,0.04918032786885246,0.017857142857142856,0.02643171806167401,0.0,0.0,0.15135135135135136,0.0,0.0
82,2020-04-13,0.035134037367993504,0.06055900621118013,0.0,0.02026221692491061,0.039525691699604744,0.013986013986013986,0.012618296529968454,,0.0,0.0,0.0,0.07040417209908735,0.019851116625310174,0.0,0.051771117166212535,0.0,0.0
83,2020-04-14,0.03139332084490666,0.03755656108597285,0.03153988868274583,0.02357320099255583,0.02901178603807797,0.012257405515832482,0.006289308176100629,,0.0,0.006772009029345372,0.011843079200592153,0.06751054852320675,0.0963855421686747,0.5,0.045501551189245086,0.0,0.047619047619047616
84,2020-04-15,0.036657559198542806,0.056292906178489706,0.04926108374384237,0.026602176541717048,0.03580901856763926,0.008595988538681949,0.008816705336426913,,,0.03686635944700461,0.0213903743315508,0.07509881422924901,0.24050632911392406,,0.05363321799307959,0.16666666666666666,0.05
85,2020-04-16,0.10881582775676463,0.12625643540083353,0.010101010101010102,0.019801980198019802,0.07446808510638298,0.013232514177693762,0.01092896174863388,,0.0,0.041666666666666664,0.004739336492890996,0.02414113277623027,0.3173531397704254,0.2,0.08064516129032258,,0.0
86,2020-04-17,0.11522665633475397,0.07821782178217822,0.0,0.013927576601671309,0.037783375314861464,0.02247191011235955,0.1722473604826546,,0.19072164948453607,0.033950617283950615,0.05442176870748299,0.014652014652014652,0.2920029347028613,0.14285714285714285,0.05791505791505792,0.0,0.0
87,2020-04-18,0.09988464409309901,0.1551213735938425,0.15625,0.022516082916368835,0.03690987124463519,0.0136986301369863,0.18833535844471447,,0.1347273689782954,0.03343465045592705,0.0625,0.10834132310642378,0.2830188679245283,0.0,0.020210896309314587,0.0,0.0
88,2020-04-19,0.04885779866652093,0.1564102564102564,0.11895910780669144,0.019271948608137045,0.03782668500687758,0.015965166908563134,0.13725490196078433,,0.007535795026375283,0.04716981132075472,0.054878048780487805,0.13930348258706468,0.10526315789473684,0.16666666666666666,0.047619047619047616,,0.0
89,2020-04-20,0.046818416968442834,0.10105580693815988,0.176,0.014537902388369679,0.02965599051008304,0.033860045146726865,0.06333973128598848,,0.10909090909090909,0.024875621890547265,0.03773584905660377,0.11960132890365449,0.037037037037037035,0.0,0.05084745762711865,0.0,0.02433206106870229
90,2020-04-21,0.026366559485530548,0.019859530152579317,0.18181818181818182,0.02564102564102564,0.030389363722697058,0.024271844660194174,0.03490136570561457,,0.03529411764705882,0.029465930018416207,0.022222222222222223,0.025925925925925925,0.05128205128205128,0.5,0.060085836909871244,0.0,0.04225352112676056
91,2020-04-22,0.06813588682513713,0.1036227301472581,0.0,0.013585351447135264,0.021372328458942633,0.013824884792626729,0.026169706582077717,,0.02586206896551724,0.047244094488188976,0.02118270079435128,0.05721716514954486,0.06451612903225806,0.0,0.047619047619047616,0.0,0.05263157894736842
92,2020-04-23,0.037674178565284704,0.055248618784530384,0.01639344262295082,0.011723329425556858,0.012958963282937365,0.024844720496894408,0.07608695652173914,,0.06779661016949153,0.03498542274052478,0.010526315789473684,0.06578947368421052,0.015552099533437015,0.0,0.03968253968253968,0.0,0.0
93,2020-04-24,0.019589618931865303,0.01891891891891892,0.0,0.015195179460309143,0.011984021304926764,0.008547008547008548,0.06422018348623854,,0.042105263157894736,0.02464788732394366,0.009615384615384616,0.06265664160401002,0.017811704834605598,0.0,0.06077348066298342,0.0,0.05555555555555555
94,2020-04-25,0.021222176137149176,0.03138373751783167,0.0,0.01871345029239766,0.0410958904109589,0.015053763440860216,0.03571428571428571,,0.03125,0.017467248908296942,0.0,0.025510204081632654,0.016589166771396255,,0.03571428571428571,0.0,0.0
95,2020-04-26,0.031602373887240354,0.024154589371980676,0.0,0.04965753424657534,0.029970029970029972,0.019867549668874173,0.025985663082437275,,0.03508771929824561,0.05813953488372093,0.0,0.05026929982046679,0.031133250311332503,0.0,0.053475935828877004,0.0,0.0273972602739726
96,2020-04-27,0.018963337547408345,0.0219661505221462,0.0,0.032171581769437,0.023622047244094488,0.013605442176870748,0.011796326713453785,,0.043478260869565216,0.014234875444839857,0.1346153846153846,0.056790123456790124,0.03816793893129771,,0.06951871657754011,0.0,0.030303030303030304
97,2020-04-28,0.018291589455436668,0.017934002869440458,0.0,0.045845272206303724,0.013529411764705882,0.022935779816513763,0.015470928255695342,0.0,0.0,0.015625,0.20408163265306123,0.03591160220994475,0.022727272727272728,,0.06091370558375635,0.0,0.0196078431372549
98,2020-04-29,0.024168895682078716,0.021012416427889206,,0.04907481898632341,0.012618296529968454,0.03382789317507418,0.013157894736842105,0.0,0.0,0.03414634146341464,0.05714285714285714,0.037037037037037035,0.18478260869565216,,0.03205128205128205,0.0,0.0
99,2020-04-30,0.060887846688768496,0.028965517241379312,,0.02731512325116589,0.0254841997961264,0.177731673582296,0.03068181818181818,,0.0,0.022556390977443608,0.013806706114398421,0.045112781954887216,0.009101251422070534,,0.042735042735042736,0.0,0.0
100,2020-05-01,0.03146633102580239,0.03508771929824561,1.0,0.025269807844169517,0.07051282051282051,0.07481296758104738,0.03741496598639456,0.0,0.0,0.006993006993006993,0.012950971322849213,0.021739130434782608,0.04225352112676056,,0.03875968992248062,0.0,
101,2020-05-02,0.03501320169900126,0.022274325908558032,0.0136986301369863,0.04993946731234867,0.020833333333333332,0.08095238095238096,0.01818181818181818,0.0,0.2,0.02127659574468085,0.010378057820607857,0.049910873440285206,0.06060606060606061,,0.11494252873563218,0.0,0.0
102,2020-05-03,0.03369639210347175,0.012110726643598616,0.0,0.033580462276493674,0.05504587155963303,0.1393188854489164,0.030864197530864196,,0.0,0.05263157894736842,0.010451306413301662,0.04507042253521127,0.0,,0.06796116504854369,0.0,0.0
103,2020-05-04,0.059328828312908026,0.0553925165077036,0.0,0.030165912518853696,0.04929577464788732,0.1355475763016158,0.007532122286220647,,0.0,0.022222222222222223,0.004,0.0457516339869281,0.06666666666666667,0.0,0.03896103896103896,0.0,0.0
104,2020-05-05,0.03618780221494307,0.03958614484930274,0.03636363636363636,0.027158774373259052,0.017857142857142856,0.03545051698670606,0.04671115347950429,0.2,0.0,0.02631578947368421,0.0,0.01652892561983471,0.0660377358490566,0.0,0.043668122270742356,0.1,0.0
105,2020-05-06,0.07984112831320418,0.10287897393914586,0.05454545454545454,0.01834862385321101,0.012626262626262626,0.033444816053511704,0.08582089552238806,,0.0,0.05,0.0,0.05263157894736842,0.03296703296703297,0.0,0.018292682926829267,0.0,0.0
106,2020-05-07,0.041203400915631135,0.05374174614820249,0.1111111111111111,0.017146017699115043,0.02040816326530612,0.017436791630340016,0.08495145631067962,,,0.07894736842105263,0.0625,0.06666666666666667,0.05737704918032787,0.0,0.04819277108433735,0.0,
107,2020-05-08,0.02997275204359673,0.052954292084726864,0.029411764705882353,0.010050251256281407,0.045845272206303724,0.01420903062835491,0.08383233532934131,0.0,,0.0,0.022988505747126436,0.0125,0.019801980198019802,0.0,0.06930693069306931,0.0,0.0
108,2020-05-09,0.014722438728674115,0.03372681281618887,0.05,0.009250693802035153,0.020089285714285716,0.02236198462613557,0.032,0.0,,0.0,0.013192612137203167,0.02531645569620253,0.013422818791946308,0.0,0.06493506493506493,0.0,0.0
109,2020-05-10,0.01857420838492836,0.03044496487119438,,0.012946253432718713,0.0,0.014749262536873156,0.027972027972027972,0.0,0.0,0.023622047244094488,0.044444444444444446,0.009345794392523364,0.029940119760479042,,0.041666666666666664,0.5,0.0
110,2020-05-11,0.02445328031809145,0.04283216783216783,0.0,0.015151515151515152,0.022944550669216062,0.01166489925768823,0.0,0.0,,0.03588907014681892,0.0,0.05660377358490566,0.021621621621621623,0.0,0.05555555555555555,0.0,
111,2020-05-12,0.02031828645781203,0.025349650349650348,0.06060606060606061,0.009809264305177113,0.01020408163265306,0.020637898686679174,0.02330599913681485,0.0,0.14285714285714285,0.024229074889867842,0.005658852061438965,0.033783783783783786,0.031055900621118012,0.0,0.023255813953488372,0.0,0.0
112,2020-05-13,0.03883071553228621,0.10512982900569981,0.017857142857142856,0.012285012285012284,0.009523809523809525,0.021798365122615803,0.026064291920069503,,0.0625,0.02702702702702703,0.00808080808080808,0.011428571428571429,0.017857142857142856,,0.009615384615384616,0.0,0.0
113,2020-05-14,0.019964064683569576,0.07368421052631578,0.02120141342756184,0.0,0.023026315789473683,0.031007751937984496,0.011019283746556474,0.0,0.0,0.044444444444444446,0.008982035928143712,0.02,0.014634146341463415,,0.0,0.0,0.0
114,2020-05-15,0.014756690285178896,0.015367911133383446,0.0,0.021645021645021644,0.031512605042016806,0.025210084033613446,0.017522658610271902,0.0,,0.0,0.004421983575489577,0.005988023952095809,0.006666666666666667,0.0,0.058823529411764705,0.0,0.0
115,2020-05-16,0.014674361088211046,0.020156774916013438,0.0,0.009382329945269743,0.02386634844868735,0.005813953488372093,0.013184584178498986,0.0,0.5,0.014018691588785047,0.0,0.009900990099009901,0.07017543859649122,0.0,0.04878048780487805,0.0,0.015625
116,2020-05-17,0.033003300330033,0.018165304268846504,0.0,0.026881720430107527,0.043478260869565216,0.050880626223091974,0.017361111111111112,,,0.09900990099009901,0.0,0.02040816326530612,0.021739130434782608,0.0,0.1,0.0,0.02040816326530612
117,2020-05-18,0.022307904158633984,0.02192448233861145,0.0,0.02575107296137339,0.023054755043227664,0.030167597765363128,0.01279317697228145,,0.0,0.07407407407407407,0.01675977653631285,0.013888888888888888,0.0,0.0,0.09375,0.0,0.05555555555555555
118,2020-05-19,0.012191991786447639,0.011083123425692695,0.0,0.00458295142071494,0.01639344262295082,0.03977272727272727,0.013636363636363636,0.0,0.011019283746556474,0.0,0.004056795131845842,0.02912621359223301,0.044444444444444446,,0.02086677367576244,0.0,0.0
119,2020-05-20,0.0176462603502104,0.015894039735099338,0.0,0.023887973640856673,0.012789768185451638,0.031007751937984496,0.02586206896551724,,0.0068322981366459624,0.044444444444444446,0.0,0.0,0.0,0.0,0.027237354085603113,,
120,2020-05-21,0.016154363921920576,0.015412511332728921,0.0,0.01540436456996149,0.011235955056179775,0.03862660944206009,0.005917159763313609,,0.0,0.0,0.02857142857142857,0.005970149253731343,0.0,0.0,0.022556390977443608,0.0,
121,2020-05-22,0.012971078001752848,0.008307372793354102,0.0,0.012690355329949238,0.016172506738544475,0.025477707006369428,0.029850746268656716,0.0,0.037037037037037035,0.0,0.07142857142857142,0.005747126436781609,0.0,0.0,0.018367346938775512,,
122,2020-05-23,0.020237712817218118,0.02386117136659436,0.0,0.03248259860788863,0.010958904109589041,0.03571428571428571,0.0,0.09090909090909091,0.0,0.0,0.0,0.017777777777777778,0.009174311926605505,,0.0176,0.0,0.0
123,2020-05-24,0.013916500994035786,0.008964589870013447,0.0,0.016516516516516516,0.013245033112582781,0.01020408163265306,0.04838709677419355,0.3333333333333333,0.0,0.0,0.0,0.02023121387283237,0.04,0.0,0.02702702702702703,0.0,
124,2020-05-25,0.01899495070930512,0.01730624529721595,0.0,0.01807909604519774,0.025,0.020833333333333332,0.022222222222222223,0.0,0.0,0.0,0.0,0.01916376306620209,0.0,0.0,0.027777777777777776,0.0,
125,2020-05-26,0.029005524861878452,0.026490066225165563,0.0,0.01675041876046901,0.0888030888030888,0.024324324324324326,0.0392156862745098,0.2,0.0,0.0,0.03125,0.012096774193548387,0.0,0.0,0.05405405405405406,0.0,0.0
126,2020-05-27,0.03834000421318728,0.015267175572519083,0.0,0.030334728033472803,0.16342412451361868,0.020719073735527116,0.0,0.5,0.0,0.1,0.0,0.0425531914893617,0.14285714285714285,0.0,0.06818181818181818,0.0,0.0
127,2020-05-28,0.027943686006825938,0.022123893805309734,,0.02733485193621868,0.08064516129032258,0.00425531914893617,0.031687995124923825,0.0,0.0,0.0,0.0625,0.021505376344086023,0.0,,0.014925373134328358,0.0,
128,2020-05-29,0.025029797377830752,0.03067484662576687,0.0,0.0,0.0392156862745098,0.017543859649122806,0.028662420382165606,,0.0,0.0,0.125,0.029498525073746312,0.0,0.0,0.061224489795918366,0.0,0.0
129,2020-05-30,0.03594351732991014,0.050505050505050504,0.0,0.049079754601226995,0.0,0.010869565217391304,0.010526315789473684,,,0.16666666666666666,0.0,0.026737967914438502,0.1111111111111111,0.0,0.10714285714285714,0.0,
130,2020-05-31,0.03002309468822171,0.02197802197802198,0.0,0.08571428571428572,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.2,,0.0,0.0,
131,2020-06-01,0.01814254859611231,0.04504504504504504,0.0,0.0,0.013341419041843541,0.021739130434782608,0.025,,0.0,0.0,0.07692307692307693,0.0,0.03643724696356275,,0.03614457831325301,0.0,0.0
132,2020-06-02,0.01262135922330097,0.04285714285714286,0.0,0.0,0.05,0.0,0.0,,0.0,0.0,0.0,0.0,0.025806451612903226,,0.006134969325153374,,
